0	0.3488888888888889
9	0.37666666666666665
42	0.47777777777777775
81	0.5133333333333333
162	0.5677777777777777
243	0.64
324	0.6811111111111112
405	0.6933333333333334
486	0.6933333333333335
567	0.6966666666666667
648	0.6911111111111111
729	0.688888888888889
810	0.698888888888889
