0	1.0
9	0.4555555555555556
42	0.3595238095238095
81	0.35679012345679
162	0.3679012345679012
243	0.360082304526749
324	0.36419753086419754
405	0.3767901234567901
486	0.39465020576131693
567	0.4530864197530864
648	0.4526234567901235
729	0.411522633744856
810	0.38901234567901233
